desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,alloca.c,3,0,75.0,1.0,64.865,1.0,17,0.6071428571428571,5.230769230769231,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,ansi2knr.c,1,0,50.0,1.0,64.865,1.0,1,0.25,10.0,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,error.c,3,0,75.0,1.0,64.865,1.0,5,0.23809523809523808,4.032258064516129,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,getopt.c,2,0,66.667,1.0,64.865,1.0,10,0.23255813953488372,1.4992503748125936,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,getopt1.c,2,0,66.667,1.0,64.865,1.0,10,0.4,4.385964912280702,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,obstack.c,3,1,100.0,1.0,64.865,1.0,13,0.65,9.558823529411764,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,regex.c,3,0,75.0,1.0,64.865,1.0,20,0.24390243902439024,0.6793478260869565,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,time.c,1,1,50.0,1.0,64.865,1.0,2,0.2222222222222222,4.444444444444445,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,xmalloc.c,1,0,50.0,1.0,64.865,1.0,5,0.3125,6.410256410256411,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,xstrdup.c,1,0,50.0,1.0,64.865,1.0,5,0.625,19.23076923076923,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,progname.c,2,1,100.0,1.0,64.865,1.0,2,1.0,100.0,0.8682511427882881,1.0
Gary V. Vaughan,HAVE_CONFIG_H,0,3.638,3.219,2.639,16,strndup.c,2,1,100.0,1.0,64.865,1.0,2,0.3333333333333333,16.666666666666668,0.8682511427882881,1.0
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,alloca.c,1,1,25.0,0.333,32.432,0.5,18,0.6428571428571429,5.538461538461538,0.3579101558941712,0.4122196197113938
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,ansi2knr.c,1,1,50.0,1.0,32.432,0.5,2,0.5,20.0,0.7575565458941712,0.8725085503041966
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,error.c,1,1,25.0,0.333,32.432,0.5,6,0.2857142857142857,4.838709677419355,0.3579101558941712,0.4122196197113938
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,getopt.c,1,1,33.333,0.5,32.432,0.5,11,0.2558139534883721,1.6491754122938531,0.45797154589417116,0.5274643744475228
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,getopt1.c,1,1,33.333,0.5,32.432,0.5,11,0.44,4.824561403508772,0.45797154589417116,0.5274643744475228
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,m4error.c,1,1,100.0,1.0,32.432,0.5,2,0.2857142857142857,7.142857142857143,0.7575565458941712,0.8725085503041966
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,m4obstack.c,1,1,100.0,1.0,32.432,0.5,6,0.6666666666666666,13.333333333333334,0.7575565458941712,0.8725085503041966
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,m4regex.c,1,1,100.0,1.0,32.432,0.5,4,0.125,0.7575757575757576,0.7575565458941712,0.8725085503041966
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,regex.c,1,1,25.0,0.333,32.432,0.5,21,0.25609756097560976,0.7133152173913043,0.3579101558941712,0.4122196197113938
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,strtol.c,1,1,100.0,1.0,32.432,0.5,3,0.09090909090909091,0.970873786407767,0.7575565458941712,0.8725085503041966
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,xmalloc.c,1,1,50.0,1.0,32.432,0.5,6,0.375,7.6923076923076925,0.7575565458941712,0.8725085503041966
Jeff Bailey,HAVE_CONFIG_H,1,3.638,2.565,3.258,16,xstrdup.c,1,1,50.0,1.0,32.432,0.5,6,0.75,23.076923076923077,0.7575565458941712,0.8725085503041966
Gary V. Vaughan,HAVE_DECL_STRNLEN,1,1.099,1.099,0.0,1,strndup.c,2,1,100.0,1.0,100.0,1.0,4,0.6666666666666666,33.333333333333336,1.0095035098875704,1.0
Gary V. Vaughan,HAVE_DL_H,0,1.386,1.099,0.693,1,ltdl.c,2,0,66.667,1.0,66.667,1.0,20,0.17699115044247787,0.6333122229259025,0.9348862159002924,1.0
Jeff Bailey,HAVE_DL_H,1,1.386,0.693,1.099,1,ltdl.c,1,1,33.333,0.5,33.333,0.5,21,0.18584070796460178,0.6649778340721976,0.5643367126792015,0.6036421364237862
Akim Demaille,HAVE_EFGCVT,0,1.099,0.693,0.693,1,format.c,1,0,50.0,1.0,50.0,1.0,1,0.16666666666666666,4.761904761904762,0.9075700315670454,1.0
Jeff Bailey,HAVE_EFGCVT,1,1.099,0.693,0.693,1,format.c,1,1,50.0,1.0,50.0,1.0,2,0.3333333333333333,9.523809523809524,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_LIBDL && !(__CYGWIN__),1,1.386,1.386,0.0,1,ltdl.c,3,1,100.0,1.0,100.0,1.0,24,0.21238938053097345,0.759974667511083,1.028884651108647,1.0
Gary V. Vaughan,HAVE_LIBINTL_H ||  _LIBC,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,22,0.2682926829268293,0.7472826086956522,0.9075700315670454,1.0
Jeff Bailey,HAVE_LIBINTL_H ||  _LIBC,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,5,0.15625,0.946969696969697,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_LIMITS_H,1,1.099,1.099,0.0,1,strtol.c,2,1,100.0,1.0,100.0,1.0,5,0.15151515151515152,1.6181229773462784,1.0095035098875704,1.0
Gary V. Vaughan,HAVE_MALLOC,1,1.099,1.099,0.0,1,xmalloc.c,2,1,100.0,1.0,100.0,1.0,8,0.5,10.256410256410257,1.0095035098875704,1.0
Gary V. Vaughan,HAVE_MEMPCPY ||  _LIBC,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,23,0.2804878048780488,0.78125,0.9075700315670454,1.0
Jeff Bailey,HAVE_MEMPCPY ||  _LIBC,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,6,0.1875,1.1363636363636365,0.9075700315670454,1.0
Eric Blake,HAVE_MKSTEMP,0,1.099,0.693,0.693,1,output.c,1,0,50.0,1.0,50.0,1.0,3,0.23076923076923078,3.7037037037037037,0.9075700315670454,1.0
Jeff Bailey,HAVE_MKSTEMP,1,1.099,0.693,0.693,1,output.c,1,1,50.0,1.0,50.0,1.0,4,0.3076923076923077,4.938271604938271,0.9075700315670454,1.0
Eric Blake,HAVE_MKTEMP,0,1.099,0.693,0.693,1,output.c,1,0,50.0,1.0,50.0,1.0,5,0.38461538461538464,6.172839506172839,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_MKTEMP,1,1.099,0.693,0.693,1,output.c,1,1,50.0,1.0,50.0,1.0,6,0.46153846153846156,7.407407407407407,0.9075700315670454,1.0
Akim Demaille,HAVE_MKTIME,0,1.099,0.693,0.693,1,time.c,1,0,50.0,1.0,50.0,1.0,3,0.3333333333333333,6.666666666666667,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_MKTIME,1,1.099,0.693,0.693,1,time.c,1,1,50.0,1.0,50.0,1.0,4,0.4444444444444444,8.88888888888889,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_PRELOADED_SYMBOLS,0,1.099,0.693,0.693,1,ltdl.c,1,0,50.0,1.0,50.0,1.0,25,0.22123893805309736,0.7916402786573781,0.9075700315670454,1.0
Jeff Bailey,HAVE_PRELOADED_SYMBOLS,1,1.099,0.693,0.693,1,ltdl.c,1,1,50.0,1.0,50.0,1.0,26,0.23008849557522124,0.8233058898036733,0.9075700315670454,1.0
Akim Demaille,HAVE_PUTENV,0,1.099,0.693,0.693,1,stdlib.c,1,0,50.0,1.0,50.0,1.0,1,0.1111111111111111,2.2222222222222223,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_PUTENV,1,1.099,0.693,0.693,1,stdlib.c,1,1,50.0,1.0,50.0,1.0,2,0.2222222222222222,4.444444444444445,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_REALLOC,1,1.099,1.099,0.0,1,xmalloc.c,2,1,100.0,1.0,100.0,1.0,10,0.625,12.820512820512821,1.0095035098875704,1.0
Akim Demaille,HAVE_SETENV,0,1.099,0.693,0.693,1,stdlib.c,1,0,50.0,1.0,50.0,1.0,3,0.3333333333333333,6.666666666666667,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_SETENV,1,1.099,0.693,0.693,1,stdlib.c,1,1,50.0,1.0,50.0,1.0,4,0.4444444444444444,8.88888888888889,0.9075700315670454,1.0
Eric Blake,HAVE_SIGACTION &&  SA_ONSTACK,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,4,0.16666666666666666,1.3333333333333333,0.9821873255543234,1.0
Eric Blake,HAVE_SIGACTION && (SA_ONSTACK),0,1.099,0.693,0.693,1,stackovf.c,1,0,50.0,1.0,50.0,1.0,5,0.20833333333333334,1.6666666666666667,0.9075700315670454,1.0
Jeff Bailey,HAVE_SIGACTION && (SA_ONSTACK),1,1.099,0.693,0.693,1,stackovf.c,1,1,50.0,1.0,50.0,1.0,6,0.25,2.0,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_SIGALTSTACK && ((HAVE_SIGINFO_H) || !HAVE_SIGSTACK),0,1.099,0.693,0.693,1,stackovf.c,1,0,50.0,1.0,50.0,1.0,7,0.2916666666666667,2.3333333333333335,0.9075700315670454,1.0
Jeff Bailey,HAVE_SIGALTSTACK && ((HAVE_SIGINFO_H) || !HAVE_SIGSTACK),1,1.099,0.693,0.693,1,stackovf.c,1,1,50.0,1.0,50.0,1.0,8,0.3333333333333333,2.6666666666666665,0.9075700315670454,1.0
Eric Blake,HAVE_SIGCONTEXT,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,9,0.375,3.0,0.9821873255543234,1.0
Eric Blake,HAVE_SIGINFO_T,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,10,0.4166666666666667,3.3333333333333335,0.9821873255543234,1.0
Eric Blake,HAVE_SIGSTACK,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,11,0.4583333333333333,3.6666666666666665,0.9821873255543234,1.0
Eric Blake,HAVE_SIGVEC && (SV_ONSTACK),0,1.099,0.693,0.693,1,stackovf.c,1,0,50.0,1.0,50.0,1.0,12,0.5,4.0,0.9075700315670454,1.0
Jeff Bailey,HAVE_SIGVEC && (SV_ONSTACK),1,1.099,0.693,0.693,1,stackovf.c,1,1,50.0,1.0,50.0,1.0,13,0.5416666666666666,4.333333333333333,0.9075700315670454,1.0
Eric Blake,HAVE_SIGVEC && defined SV_ONSTACK,1,0.693,0.693,0.0,1,stackovf.c,1,1,100.0,1.0,100.0,1.0,14,0.5833333333333334,4.666666666666667,0.9821873255543234,1.0
Gary V. Vaughan,HAVE_STRERROR_R ||  _LIBC,0,1.099,0.693,0.693,2,error.c,1,1,100.0,1.0,50.0,1.0,7,0.3333333333333333,5.645161290322581,0.9075700315670454,1.0
Jeff Bailey,HAVE_STRERROR_R ||  _LIBC,1,1.099,0.693,0.693,2,m4error.c,1,1,100.0,1.0,50.0,1.0,3,0.42857142857142855,10.714285714285714,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_STRERROR_R || _LIBC,1,1.099,1.099,0.0,1,error.c,2,1,100.0,1.0,100.0,1.0,9,0.42857142857142855,7.258064516129032,1.0095035098875704,1.0
Akim Demaille,HAVE_STRFTIME,0,1.099,0.693,0.693,1,time.c,1,0,50.0,1.0,50.0,1.0,5,0.5555555555555556,11.11111111111111,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_STRFTIME,1,1.099,0.693,0.693,1,time.c,1,1,50.0,1.0,50.0,1.0,6,0.6666666666666666,13.333333333333334,0.9075700315670454,1.0
Eric Blake,HAVE_TMPFILE,0,1.386,0.693,1.099,1,output.c,1,0,33.333,1.0,33.333,1.0,7,0.5384615384615384,8.641975308641975,0.8639217126792015,1.0
Gary V. Vaughan,HAVE_TMPFILE,0,1.386,0.693,1.099,1,output.c,1,0,33.333,1.0,33.333,1.0,8,0.6153846153846154,9.876543209876543,0.8639217126792015,1.0
Jeff Bailey,HAVE_TMPFILE,1,1.386,0.693,1.099,1,output.c,1,1,33.333,1.0,33.333,1.0,9,0.6923076923076923,11.11111111111111,0.8639217126792015,1.0
Akim Demaille,HAVE_UNSETENV,0,1.099,0.693,0.693,1,stdlib.c,1,0,50.0,1.0,50.0,1.0,5,0.5555555555555556,11.11111111111111,0.9075700315670454,1.0
Gary V. Vaughan,HAVE_UNSETENV,1,1.099,0.693,0.693,1,stdlib.c,1,1,50.0,1.0,50.0,1.0,6,0.6666666666666666,13.333333333333334,0.9075700315670454,1.0
Jeff Bailey,INHIBIT_STRING_HEADER,1,0.693,0.693,0.0,1,regex.c,1,1,100.0,1.0,100.0,1.0,24,0.2926829268292683,0.8152173913043478,0.9821873255543234,1.0
Gary V. Vaughan,INIT_FAILURE_ALLOC,0,1.386,0.693,1.099,2,regex.c,1,0,50.0,1.0,33.333,0.5,25,0.3048780487804878,0.8491847826086957,0.8639217126792015,0.924092898136537
Jeff Bailey,INIT_FAILURE_ALLOC,1,1.386,1.099,0.693,2,m4regex.c,1,1,100.0,1.0,66.667,1.0,7,0.21875,1.3257575757575757,0.9348862159002924,1.0
Jeff Bailey,INIT_FAILURE_ALLOC,1,1.386,1.099,0.693,2,regex.c,1,1,50.0,1.0,66.667,1.0,26,0.3170731707317073,0.8831521739130435,0.9348862159002924,1.0
Gary V. Vaughan,INSIDE_RECURSION,1,1.099,1.099,0.0,1,regex.c,2,1,100.0,1.0,100.0,1.0,28,0.34146341463414637,0.9510869565217391,1.0095035098875704,1.0
Gary V. Vaughan,INT_IS_16BIT,0,1.099,0.693,0.693,2,regex.c,1,1,100.0,1.0,50.0,1.0,29,0.35365853658536583,0.9850543478260869,0.9075700315670454,1.0
Jeff Bailey,INT_IS_16BIT,1,1.099,0.693,0.693,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,8,0.25,1.5151515151515151,0.9075700315670454,1.0
Gary V. Vaughan,LC_LOAD_WEAK_DYLIB,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,28,0.24778761061946902,0.8866371120962635,1.0095035098875704,1.0
Gary V. Vaughan,LC_REQ_DYLD,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,30,0.26548672566371684,0.9499683343888538,1.0095035098875704,1.0
Jeff Bailey,LONG_MAX,1,0.693,0.693,0.0,1,strtol.c,1,1,100.0,1.0,100.0,1.0,6,0.18181818181818182,1.941747572815534,0.9821873255543234,1.0
Jeff Bailey,LONG_MIN,1,0.693,0.693,0.0,1,strtol.c,1,1,100.0,1.0,100.0,1.0,7,0.21212121212121213,2.26537216828479,0.9821873255543234,1.0
Gary V. Vaughan,LTDL_DIRSEP_CHAR,0,1.609,1.386,0.693,1,ltdl.c,3,0,75.0,1.0,75.0,1.0,33,0.2920353982300885,1.0449651678277392,0.9542673571213689,1.0
Jeff Bailey,LTDL_DIRSEP_CHAR,1,1.609,0.693,1.386,1,ltdl.c,1,1,25.0,0.333,25.0,0.333,34,0.3008849557522124,1.0766307789740341,0.43330634757976727,0.4540722726667229
Gary V. Vaughan,LTDL_FILENAME_MAX,0,1.609,1.386,0.693,1,ltdl.c,3,0,75.0,1.0,75.0,1.0,37,0.3274336283185841,1.1716276124129195,0.9542673571213689,1.0
Jeff Bailey,LTDL_FILENAME_MAX,1,1.609,0.693,1.386,1,ltdl.c,1,1,25.0,0.333,25.0,0.333,38,0.336283185840708,1.2032932235592146,0.43330634757976727,0.4540722726667229
Gary V. Vaughan,LTDL_GLOBAL,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,40,0.35398230088495575,1.266624445851805,1.0095035098875704,1.0
Gary V. Vaughan,LTDL_LAZY_OR_NOW,0,1.609,1.386,0.693,1,ltdl.c,3,0,75.0,1.0,75.0,1.0,43,0.3805309734513274,1.3616212792906903,0.9542673571213689,1.0
Jeff Bailey,LTDL_LAZY_OR_NOW,1,1.609,0.693,1.386,1,ltdl.c,1,1,25.0,0.333,25.0,0.333,44,0.3893805309734513,1.3932868904369855,0.43330634757976727,0.4540722726667229
Gary V. Vaughan,LTDL_SHLIBPATH_VAR,0,1.609,1.386,0.693,1,ltdl.c,3,0,75.0,1.0,75.0,1.0,47,0.415929203539823,1.4882837238758708,0.9542673571213689,1.0
Jeff Bailey,LTDL_SHLIBPATH_VAR,1,1.609,0.693,1.386,1,ltdl.c,1,1,25.0,0.333,25.0,0.333,48,0.4247787610619469,1.519949335022166,0.43330634757976727,0.4540722726667229
Gary V. Vaughan,LTDL_SHLIB_EXT,0,1.609,1.386,0.693,1,ltdl.c,3,0,75.0,1.0,75.0,1.0,51,0.45132743362831856,1.6149461684610513,0.9542673571213689,1.0
Jeff Bailey,LTDL_SHLIB_EXT,1,1.609,0.693,1.386,1,ltdl.c,1,1,25.0,0.333,25.0,0.333,52,0.46017699115044247,1.6466117796073465,0.43330634757976727,0.4540722726667229
Gary V. Vaughan,LTDL_SYSSEARCHPATH,1,1.386,1.386,0.0,1,ltdl.c,3,1,100.0,1.0,100.0,1.0,55,0.48672566371681414,1.7416086130462318,1.028884651108647,1.0
Gary V. Vaughan,LT_DIRSEP_CHAR,1,1.792,1.792,0.0,1,ltdl.c,5,1,100.0,1.0,100.0,1.0,60,0.5309734513274337,1.8999366687777075,1.056200835441894,1.0
Gary V. Vaughan,LT_FILENAME_MAX,1,1.609,1.609,0.0,1,ltdl.c,4,1,100.0,1.0,100.0,1.0,64,0.5663716814159292,2.026599113362888,1.0439178321606852,1.0
Gary V. Vaughan,LT_GLOBAL,1,1.792,1.792,0.0,1,ltdl.c,5,1,100.0,1.0,100.0,1.0,69,0.6106194690265486,2.1849271690943635,1.056200835441894,1.0
Gary V. Vaughan,LT_LAZY_OR_NOW,1,1.792,1.792,0.0,1,ltdl.c,5,1,100.0,1.0,100.0,1.0,74,0.6548672566371682,2.343255224825839,1.056200835441894,1.0
Gary V. Vaughan,LT_USE_POSIX_DIRENT,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,76,0.672566371681416,2.4065864471184293,1.0095035098875704,1.0
Gary V. Vaughan,LT_USE_WINDOWS_DIRENT_EMULATION,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,78,0.6902654867256637,2.4699176694110196,1.0095035098875704,1.0
Gary V. Vaughan,MATCH_MAY_ALLOCATE,0,1.609,1.099,1.099,2,regex.c,2,0,66.667,1.0,50.0,1.0,31,0.3780487804878049,1.0529891304347827,0.8912378970124486,1.0
Jeff Bailey,MATCH_MAY_ALLOCATE,1,1.609,1.099,1.099,2,m4regex.c,1,1,100.0,1.0,50.0,1.0,9,0.28125,1.7045454545454546,0.8912378970124486,1.0
Jeff Bailey,MATCH_MAY_ALLOCATE,1,1.609,1.099,1.099,2,regex.c,1,1,33.333,0.5,50.0,1.0,32,0.3902439024390244,1.0869565217391304,0.5916528970124486,0.6638551827696624
Gary V. Vaughan,"MATCH_MAY_ALLOCATE /* otherwise, these are global.  */",0,1.386,0.693,1.099,2,regex.c,1,0,50.0,1.0,33.333,0.5,33,0.4024390243902439,1.1209239130434783,0.8639217126792015,0.924092898136537
Jeff Bailey,"MATCH_MAY_ALLOCATE /* otherwise, these are global.  */",1,1.386,1.099,0.693,2,m4regex.c,1,1,100.0,1.0,66.667,1.0,10,0.3125,1.893939393939394,0.9348862159002924,1.0
Jeff Bailey,"MATCH_MAY_ALLOCATE /* otherwise, these are global.  */",1,1.386,1.099,0.693,2,regex.c,1,1,50.0,1.0,66.667,1.0,34,0.4146341463414634,1.1548913043478262,0.9348862159002924,1.0
Gary V. Vaughan,"MATCH_MAY_ALLOCATE /* otherwise, this is global.  */",0,1.386,0.693,1.099,2,regex.c,1,0,50.0,1.0,33.333,0.5,35,0.4268292682926829,1.1888586956521738,0.8639217126792015,0.924092898136537
Jeff Bailey,"MATCH_MAY_ALLOCATE /* otherwise, this is global.  */",1,1.386,1.099,0.693,2,m4regex.c,1,1,100.0,1.0,66.667,1.0,11,0.34375,2.0833333333333335,0.9348862159002924,1.0
Jeff Bailey,"MATCH_MAY_ALLOCATE /* otherwise, this is global.  */",1,1.386,1.099,0.693,2,regex.c,1,1,50.0,1.0,66.667,1.0,36,0.43902439024390244,1.2228260869565217,0.9348862159002924,1.0
Gary V. Vaughan,MBS_SUPPORT,1,1.099,1.099,0.0,1,regex.c,2,1,100.0,1.0,100.0,1.0,38,0.4634146341463415,1.2907608695652173,1.0095035098875704,1.0
Eric Blake,NDEBUG,0,2.996,1.386,2.833,13,hash.c,1,0,50.0,1.0,15.789,0.188,1,0.5,33.333333333333336,0.7238892346209953,0.7408328258749962
Eric Blake,NDEBUG,0,2.996,1.386,2.833,13,output.c,2,1,100.0,1.0,15.789,0.188,11,0.8461538461538461,13.580246913580247,0.7238892346209953,0.7408328258749962
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,symtab.c,2,1,100.0,1.0,84.211,1.0,7,1.0,43.75,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,hash.c,1,1,50.0,1.0,84.211,1.0,2,1.0,66.66666666666667,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,gnu.c,2,1,100.0,1.0,84.211,1.0,2,0.07692307692307693,1.0869565217391304,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,m4.c,2,1,100.0,1.0,84.211,1.0,8,0.32,3.883495145631068,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,import.c,1,1,100.0,1.0,84.211,1.0,1,1.0,100.0,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,modtest.c,1,1,100.0,1.0,84.211,1.0,1,1.0,100.0,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,mpeval.c,1,1,100.0,1.0,84.211,1.0,1,1.0,100.0,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,perl.c,2,1,100.0,1.0,84.211,1.0,2,1.0,100.0,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,shadow.c,1,1,100.0,1.0,84.211,1.0,1,1.0,100.0,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,stdlib.c,1,1,100.0,1.0,84.211,1.0,7,0.7777777777777778,15.555555555555555,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,time.c,1,1,100.0,1.0,84.211,1.0,7,0.7777777777777778,15.555555555555555,0.9771289950145111,1.0
Gary V. Vaughan,NDEBUG,1,2.996,2.833,1.386,13,traditional.c,1,1,100.0,1.0,84.211,1.0,1,0.3333333333333333,16.666666666666668,0.9771289950145111,1.0
Gary V. Vaughan,NEED_USCORE,0,1.099,0.693,0.693,1,ltdl.c,1,0,50.0,1.0,50.0,1.0,79,0.6991150442477876,2.501583280557315,0.9075700315670454,1.0
Jeff Bailey,NEED_USCORE,1,1.099,0.693,0.693,1,ltdl.c,1,1,50.0,1.0,50.0,1.0,80,0.7079646017699115,2.53324889170361,0.9075700315670454,1.0
Gary V. Vaughan,NSADDIMAGE_OPTION_MATCH_FILENAME_BY_INSTALLNAME,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,82,0.7256637168141593,2.5965801139962,1.0095035098875704,1.0
Gary V. Vaughan,NSADDIMAGE_OPTION_NONE,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,84,0.7433628318584071,2.6599113362887903,1.0095035098875704,1.0
Gary V. Vaughan,NSADDIMAGE_OPTION_RETURN_ONLY_IF_LOADED,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,86,0.7610619469026548,2.7232425585813806,1.0095035098875704,1.0
Gary V. Vaughan,NSADDIMAGE_OPTION_RETURN_ON_ERROR,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,88,0.7787610619469026,2.786573780873971,1.0095035098875704,1.0
Gary V. Vaughan,NSADDIMAGE_OPTION_WITH_SEARCHING,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,90,0.7964601769911505,2.849905003166561,1.0095035098875704,1.0
Gary V. Vaughan,NSLOOKUPSYMBOLINIMAGE_OPTION_BIND,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,92,0.8141592920353983,2.9132362254591513,1.0095035098875704,1.0
Gary V. Vaughan,NSLOOKUPSYMBOLINIMAGE_OPTION_BIND_FULLY,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,94,0.831858407079646,2.9765674477517416,1.0095035098875704,1.0
Gary V. Vaughan,NSLOOKUPSYMBOLINIMAGE_OPTION_BIND_NOW,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,96,0.8495575221238938,3.039898670044332,1.0095035098875704,1.0
Gary V. Vaughan,NSLOOKUPSYMBOLINIMAGE_OPTION_RETURN_ON_ERROR,1,1.099,1.099,0.0,1,ltdl.c,2,1,100.0,1.0,100.0,1.0,98,0.8672566371681416,3.103229892336922,1.0095035098875704,1.0
Gary V. Vaughan,NULL,0,2.197,1.792,1.386,4,getopt1.c,2,0,66.667,1.0,62.5,1.0,13,0.52,5.701754385964913,0.9069662474673379,1.0
Gary V. Vaughan,NULL,0,2.197,1.792,1.386,4,list.c,2,1,100.0,1.0,62.5,1.0,2,1.0,100.0,0.9069662474673379,1.0
Gary V. Vaughan,NULL,0,2.197,1.792,1.386,4,regex.c,1,0,50.0,1.0,62.5,1.0,39,0.47560975609756095,1.3247282608695652,0.9069662474673379,1.0
Jeff Bailey,NULL,1,2.197,1.386,1.792,4,getopt1.c,1,1,33.333,0.5,37.5,0.6,14,0.56,6.140350877192983,0.5364167442462469,0.5914406911438725
Jeff Bailey,NULL,1,2.197,1.386,1.792,4,m4regex.c,1,1,100.0,1.0,37.5,0.6,12,0.375,2.272727272727273,0.8360017442462468,0.9217561806525257
