desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Gustavo Noronha Silva,HAVE_CONFIG_H,0,5.242,1.386,5.226,120,soup-multipart-input-stream.c,1,1,100.0,1.0,1.596,0.022,1,1.0,100.0,0.46633302168342083,0.5571205995536394
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-init.c,1,1,100.0,1.0,5.319,0.074,5,0.8333333333333334,23.80952380952381,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-headers.c,1,1,100.0,1.0,5.319,0.074,1,1.0,100.0,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-message-body.c,1,1,100.0,1.0,5.319,0.074,1,1.0,100.0,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-message-headers.c,1,1,100.0,1.0,5.319,0.074,2,0.6666666666666666,33.333333333333336,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-message.c,1,1,100.0,1.0,5.319,0.074,3,1.0,60.0,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-misc.c,1,1,100.0,1.0,5.319,0.074,1,0.3333333333333333,16.666666666666668,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-multipart.c,1,1,100.0,1.0,5.319,0.074,1,1.0,100.0,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-path-map.c,1,1,100.0,1.0,5.319,0.074,1,1.0,100.0,0.538614122529669,0.6434736742179432
Ignacio Casal Quinteiro,HAVE_CONFIG_H,0,5.242,2.398,5.187,120,soup-socket-properties.c,1,1,100.0,1.0,5.319,0.074,1,1.0,100.0,0.538614122529669,0.6434736742179432
