"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total"
"2006-07-01","Ludovic.Rousseau","Misto",0,1,9,10
"2006-07-01","Nils","Misto",0,1,9,10
"2006-08-01","Martin","Misto",0,1,9,10
"2006-08-01","Nils","Misto",0,1,9,10
"2006-09-01","Martin","Misto",0,1,9,10
"2006-09-01","Nils","Misto",0,1,9,10
"2006-10-01","Martin","Misto",0,1,9,10
"2006-11-01","Aj","Misto",0,1,9,10
"2006-11-01","Nils","Misto",0,1,9,10
"2006-12-01","Aj","Misto",0,1,9,10
"2007-01-01","Martin","Misto",0,1,9,10
"2007-01-01","Nils","Misto",0,1,9,10
"2007-02-01","Nils","Misto",0,1,9,10
"2007-03-01","Aj","Misto",0,1,9,10
"2007-03-01","Martin","Misto",0,1,9,10
"2007-04-01","Aj","Misto",0,1,9,10
"2007-04-01","Nils","Misto",0,1,9,10
"2007-05-01","Nils","Misto",0,1,9,10
"2007-06-01","Aj","Misto",0,1,9,10
"2007-06-01","Nils","Misto",0,1,9,10
"2007-07-01","Aj","Misto",0,1,9,10
"2007-07-01","Nils","Misto",0,1,9,10
"2007-08-01","Aj","Misto",0,1,9,10
"2007-08-01","Nils","Misto",0,2,9,11
"2007-09-01","Gurer","Generalista",0,2,9,11
"2007-09-01","Nils","Misto",0,2,9,11
"2007-10-01","Gurer","Generalista",0,2,9,11
"2007-11-01","Ludovic.Rousseau","Misto",0,2,9,11
"2007-12-01","Ludovic.Rousseau","Misto",0,2,9,11
"2007-12-01","Martin","Misto",0,2,9,11
"2008-01-01","Ludovic.Rousseau","Misto",0,2,9,11
"2008-02-01","Martin","Misto",0,2,9,11
"2008-02-01","Nils","Misto",0,2,10,12
"2008-03-01","Alonbl","Misto",0,2,10,12
"2008-03-01","Ludovic.Rousseau","Misto",0,2,10,12
"2008-04-01","Alonbl","Misto",0,2,10,12
"2008-04-01","Ludovic.Rousseau","Misto",0,2,10,12
"2008-05-01","Ludovic.Rousseau","Misto",0,2,10,12
"2008-07-01","Aj","Misto",0,2,10,12
"2008-08-01","Aj","Misto",0,2,10,12
"2008-09-01","Aj","Misto",0,2,10,12
"2008-11-01","Martin","Misto",0,2,10,12
"2009-01-01","Alonbl","Misto",0,2,10,12
"2009-01-01","Martin","Misto",0,2,10,12
"2009-03-01","Martin","Misto",0,2,10,12
"2009-04-01","Aj","Misto",0,2,10,12
"2009-04-01","Martin","Misto",0,2,10,12
"2009-05-01","Ludovic.Rousseau","Misto",0,2,10,12
"2009-06-01","Aj","Misto",0,2,10,12
"2009-07-01","Aj","Misto",0,2,10,12
"2009-09-01","Aj","Misto",0,2,10,12
"2009-09-01","Martin","Misto",0,2,10,12
"2009-10-01","Aj","Misto",0,2,10,12
"2009-10-01","Ludovic.Rousseau","Misto",0,3,10,13
"2009-10-01","Martin","Misto",0,3,10,13
"2009-10-01","S","Generalista",0,3,10,13
"2009-11-01","Martin","Misto",0,3,10,13
"2009-11-01","S","Generalista",0,3,11,14
"2009-11-01","Viktor.Tarasov","Misto",0,3,11,14
"2009-12-01","Aj","Misto",0,3,11,14
"2009-12-01","Viktor.Tarasov","Misto",0,3,11,14
"2010-01-01","Martin","Misto",0,3,11,14
"2010-01-01","Viktor.Tarasov","Misto",0,3,11,14
"2010-02-01","Aj","Misto",0,3,11,14
"2010-02-01","Alonbl","Misto",0,3,12,15
"2010-02-01","Flc","Misto",0,3,12,15
"2010-02-01","Martin","Misto",0,3,12,15
"2010-02-01","S","Generalista",0,3,12,15
"2010-02-01","Viktor.Tarasov","Misto",0,3,12,15
"2010-03-01","Aj","Misto",0,3,12,15
"2010-03-01","Flc","Misto",0,3,12,15
"2010-03-01","Ludovic.Rousseau","Misto",0,3,12,15
"2010-03-01","Viktor.Tarasov","Misto",0,3,12,15
"2010-04-01","Ludovic.Rousseau","Misto",0,3,12,15
"2010-04-01","Martin","Misto",0,3,12,15
"2010-04-01","Viktor.Tarasov","Misto",0,3,12,15
"2010-05-01","Martin","Misto",0,3,12,15
"2010-05-01","Viktor.Tarasov","Misto",0,3,12,15
"2010-06-01","Martin","Misto",0,3,12,15
"2010-07-01","Flc","Misto",0,3,12,15
"2010-07-01","Martin","Misto",0,3,13,16
"2010-07-01","Viktor.Tarasov","Misto",0,3,13,16
"2010-08-01","Ep","Misto",0,3,13,16
"2010-08-01","Ludovic.Rousseau","Misto",1,3,13,17
"2010-08-01","Martin","Misto",1,3,13,17
"2010-09-01","Dengert","Especialista",1,3,13,17
"2010-09-01","Ep","Misto",1,2,14,17
"2010-09-01","Flc","Misto",1,2,14,17
"2010-09-01","Ludovic.Rousseau","Misto",1,2,14,17
"2010-09-01","Martin","Misto",1,2,14,17
"2010-09-01","S","Misto",1,2,14,17
"2010-09-01","Viktor.Tarasov","Misto",1,2,14,17
"2010-10-01","Flc","Misto",1,2,14,17
"2010-10-01","Martin","Misto",1,2,14,17
"2010-11-01","Martin","Misto",1,2,14,17
"2010-12-01","Ep","Misto",1,2,14,17
"2010-12-01","Ludovic.Rousseau","Misto",1,2,15,18
"2010-12-01","Martin","Misto",1,2,15,18
"2010-12-01","Vtarasov","Misto",1,2,15,18
"2011-01-01","Ep","Misto",1,2,15,18
"2011-01-01","Martin","Misto",1,2,15,18
"2011-01-01","Vtarasov","Misto",1,2,15,18
"2011-02-01","Ludovic.Rousseau","Misto",1,2,15,18
"2011-02-01","Martin","Misto",1,2,15,18
"2011-02-01","Vtarasov","Misto",1,2,15,18
"2011-03-01","Ludovic.Rousseau","Misto",1,2,15,18
"2011-03-01","Martin","Misto",1,2,15,18
"2011-03-01","Vtarasov","Misto",1,2,15,18
"2011-04-01","Martin","Misto",1,2,15,18
"2011-04-01","Vtarasov","Misto",1,3,15,19
"2011-05-01","Peter Marschall","Generalista",1,3,15,19
"2011-05-01","Vtarasov","Misto",1,3,15,19
"2011-06-01","Peter Marschall","Generalista",1,3,15,19
"2011-06-01","Vtarasov","Misto",1,4,15,20
"2011-12-01","Doug Engert","Generalista",1,4,15,20
"2012-02-01","Frank Morgner","Generalista",1,5,15,21
"2012-04-01","Frank Morgner","Generalista",1,5,15,21
"2012-04-01","Viktor Tarasov","Misto",1,4,17,22
"2012-05-01","Peter Marschall","Misto",1,4,17,22
"2012-05-01","Viktor Tarasov","Misto",1,4,17,22
"2012-06-01","Peter Marschall","Misto",1,4,17,22
"2012-06-01","Viktor Tarasov","Misto",1,4,17,22
"2012-07-01","Frank Morgner","Generalista",1,4,17,22
"2012-07-01","Viktor Tarasov","Misto",1,5,17,23
"2012-08-01","Andreas Schwier","Generalista",1,5,17,23
"2012-08-01","Doug Engert","Generalista",1,4,18,23
"2012-08-01","Frank Morgner","Generalista",1,4,18,23
"2012-08-01","Viktor Tarasov","Misto",1,4,18,23
"2012-09-01","Andreas Schwier","Misto",1,4,18,23
"2012-09-01","Viktor Tarasov","Misto",1,4,18,23
"2012-10-01","Andreas Schwier","Misto",1,4,18,23
"2012-10-01","Viktor Tarasov","Misto",1,4,18,23
"2012-11-01","Andreas Schwier","Misto",1,4,18,23
"2012-11-01","Viktor Tarasov","Misto",1,4,18,23
"2012-12-01","Viktor Tarasov","Misto",1,4,18,23
"2013-01-01","Andreas Schwier","Misto",1,4,18,23
"2013-01-01","Viktor Tarasov","Misto",1,4,18,23
"2013-02-01","Andreas Schwier","Misto",1,4,18,23
"2013-02-01","Martin Paljak","Generalista",1,5,18,24
"2013-03-01","Viktor Tarasov","Misto",1,5,18,24
"2013-04-01","Andreas Schwier","Misto",1,5,18,24
"2013-05-01","Frank Morgner","Misto",1,4,19,24
"2013-06-01","Andreas Schwier","Misto",1,4,19,24
"2013-06-01","Frank Morgner","Misto",1,4,20,25
"2013-06-01","German Blanco","Misto",1,4,20,25
"2013-07-01","Frank Morgner","Misto",1,4,20,25
"2013-08-01","Andreas Schwier","Misto",1,4,20,25
"2013-08-01","Frank Morgner","Misto",1,4,20,25
"2013-09-01","Frank Morgner","Misto",1,4,20,25
"2013-10-01","Andreas Schwier","Misto",1,4,20,25
"2013-11-01","Andreas Schwier","Misto",1,4,20,25
"2013-11-01","Doug Engert","Generalista",1,4,20,25
"2013-12-01","Andreas Schwier","Misto",1,4,20,25
"2013-12-01","Viktor Tarasov","Misto",1,4,20,25
"2014-01-01","Andreas Schwier","Misto",1,4,20,25
"2014-01-01","Viktor Tarasov","Misto",1,4,20,25
"2014-02-01","Frank Morgner","Misto",1,4,20,25
"2014-02-01","Viktor Tarasov","Misto",1,4,20,25
"2014-03-01","Frank Morgner","Misto",1,4,20,25
"2014-03-01","Martin Paljak","Generalista",1,5,20,26
"2014-04-01","Raul Metsma","Generalista",1,5,20,26
"2014-06-01","Andreas Schwier","Misto",1,5,20,26
"2014-06-01","Frank Morgner","Misto",1,5,20,26
"2014-07-01","Andreas Schwier","Misto",1,5,20,26
"2014-07-01","Frank Morgner","Misto",1,5,20,26
"2014-08-01","Frank Morgner","Misto",1,5,20,26
"2014-08-01","Philip Wendland","Generalista",1,6,20,27
"2014-09-01","Andreas Schwier","Misto",1,6,20,27
"2014-10-01","Ludovic Rousseau","Misto",1,6,21,28
"2014-10-01","Philip Wendland","Generalista",1,6,21,28
"2014-11-01","Andreas Schwier","Misto",1,6,21,28
"2014-11-01","Doug Engert","Generalista",1,6,21,28
"2014-11-01","Frank Morgner","Misto",1,6,21,28
"2014-11-01","Philip Wendland","Generalista",1,6,21,28
"2014-12-01","Frank Morgner","Misto",1,6,21,28
"2015-01-01","Frank Morgner","Misto",1,6,21,28
"2015-02-01","Doug Engert","Generalista",1,6,21,28
"2015-02-01","Frank Morgner","Misto",1,7,21,29
"2015-02-01","Hannu Honkanen","Generalista",1,7,21,29
"2015-02-01","Philip Wendland","Generalista",1,7,21,29
"2015-02-01","Viktor Tarasov","Misto",1,7,21,29
