desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
S,!(OPENSSL_NO_STATIC_ENGINE) && !(OPENSSL_NO_GOST),1,1.099,0.693,0.693,1,openssl.c,1,1,50.0,1.0,50.0,1.0,4,0.21052631578947367,2.2222222222222223,0.9075700315670454,1.0
Leonardo Brondani Schenkel,!(OPENSSL_NO_STATIC_ENGINE) && !(OPENSSL_NO_GOST) && !(LIBRESSL_VERSION_NUMBER),1,0.693,0.693,0.0,1,openssl.c,1,1,100.0,1.0,100.0,1.0,5,0.2631578947368421,2.7777777777777777,0.9821873255543234,1.0
Aet,!(RANDOM_POOL) && !(PRNGD_PORT) && !(PRNGD_SOCKET),1,1.099,0.693,0.693,1,scrandom.c,1,1,50.0,1.0,50.0,1.0,1,0.03125,0.21231422505307856,0.9075700315670454,1.0
Aj,!(RANDOM_POOL) && !(PRNGD_PORT) && !(PRNGD_SOCKET),0,1.099,0.693,0.693,1,scrandom.c,1,0,50.0,1.0,50.0,1.0,2,0.0625,0.42462845010615713,0.9075700315670454,1.0
Aet,!(USE_SRANDOM),1,1.099,0.693,0.693,1,scrandom.c,1,1,50.0,1.0,50.0,1.0,3,0.09375,0.6369426751592356,0.9075700315670454,1.0
Aj,!(USE_SRANDOM),0,1.099,0.693,0.693,1,scrandom.c,1,0,50.0,1.0,50.0,1.0,4,0.125,0.8492569002123143,0.9075700315670454,1.0
Ludovic.Rousseau,!(WIN32) || !(_MSC_VER),1,1.099,0.693,0.693,1,simclist.c,1,1,50.0,1.0,50.0,1.0,1,0.038461538461538464,0.32679738562091504,0.9075700315670454,1.0
Martin,!(WIN32) || !(_MSC_VER),0,1.099,0.693,0.693,1,simclist.c,1,0,50.0,1.0,50.0,1.0,2,0.07692307692307693,0.6535947712418301,0.9075700315670454,1.0
Maciej S. Szmigiero,!(_MSC_VER) || _MSC_VER >= 1800,1,0.693,0.693,0.0,1,pkcs11-display.c,1,1,100.0,1.0,100.0,1.0,1,0.14285714285714285,3.5714285714285716,0.9821873255543234,1.0
Alonbl,!(_WIN32),1,2.079,0.693,1.946,3,pkcs11-global.c,1,1,33.333,0.5,14.286,0.333,1,0.02564102564102564,0.1610305958132045,0.473125098008519,0.5529561131106717
Frank Morgner,!(_WIN32),0,2.079,1.386,1.609,3,opensc-explorer.c,1,1,100.0,1.0,42.857,1.0,7,0.28,2.3255813953488373,0.8556286598351162,1.0
Frank Morgner,!(_WIN32),0,2.079,1.386,1.609,3,pkcs11-global.c,2,0,66.667,1.0,42.857,1.0,3,0.07692307692307693,0.4830917874396135,0.8556286598351162,1.0
Ludovic.Rousseau,!(_WIN32),0,2.079,0.693,1.946,3,simclist.c,1,0,33.333,1.0,14.286,0.333,3,0.11538461538461539,0.9803921568627451,0.772710098008519,0.9030904810474956
Martin,!(_WIN32),0,2.079,0.693,1.946,3,simclist.c,1,0,33.333,1.0,14.286,0.333,4,0.15384615384615385,1.3071895424836601,0.772710098008519,0.9030904810474956
Viktor.Tarasov,!(_WIN32),0,2.079,0.693,1.946,3,simclist.c,1,1,33.333,1.0,14.286,0.333,5,0.19230769230769232,1.6339869281045751,0.772710098008519,0.9030904810474956
Martin,!(_WIN32) || !(_MSC_VER),1,1.099,1.099,0.0,1,simclist.c,2,1,100.0,1.0,100.0,1.0,7,0.2692307692307692,2.287581699346405,1.0095035098875704,1.0
Laurent Bigonville,!(__APPLE__) && !(_WIN32),1,0.693,0.693,0.0,1,card-dnie.c,1,1,100.0,1.0,100.0,1.0,1,0.045454545454545456,0.5347593582887701,0.9821873255543234,1.0
Aet,!(__GNUC__) && !(__IBMC__),1,1.099,1.099,0.0,1,pkcs11-spy.c,2,1,100.0,1.0,100.0,1.0,2,0.2,4.761904761904762,1.0095035098875704,1.0
Nils,((HAVE_PTHREAD) && !(PKCS11_THREAD_LOCKING)),0,1.099,0.693,0.693,1,pkcs11-global.c,1,0,50.0,1.0,50.0,1.0,4,0.10256410256410256,0.644122383252818,0.9075700315670454,1.0
Sth,((HAVE_PTHREAD) && !(PKCS11_THREAD_LOCKING)),1,1.099,0.693,0.693,1,pkcs11-global.c,1,1,50.0,1.0,50.0,1.0,5,0.1282051282051282,0.8051529790660226,0.9075700315670454,1.0
Michal Trojnara,((HAVE_PTHREAD) || (_WIN32)) && (PKCS11_THREAD_LOCKING),0,1.099,0.693,0.693,1,pkcs11-global.c,1,0,50.0,1.0,50.0,1.0,6,0.15384615384615385,0.966183574879227,0.9075700315670454,1.0
Nils,((HAVE_PTHREAD) || (_WIN32)) && (PKCS11_THREAD_LOCKING),1,1.099,0.693,0.693,1,pkcs11-global.c,1,1,50.0,1.0,50.0,1.0,7,0.1794871794871795,1.1272141706924315,0.9075700315670454,1.0
Aet,((PAM_STATIC) && (PAM_SM_ACCOUNT)) || !(PAM_STATIC),1,1.099,0.693,0.693,1,pam_opensc.c,1,1,50.0,1.0,50.0,1.0,1,0.045454545454545456,0.5025125628140703,0.9075700315670454,1.0
Aj,((PAM_STATIC) && (PAM_SM_ACCOUNT)) || !(PAM_STATIC),0,1.099,0.693,0.693,1,pam_opensc.c,1,0,50.0,1.0,50.0,1.0,2,0.09090909090909091,1.0050251256281406,0.9075700315670454,1.0
Aet,((PAM_STATIC) && (PAM_SM_AUTH)) || !(PAM_STATIC),1,1.099,0.693,0.693,1,pam_opensc.c,1,1,50.0,1.0,50.0,1.0,3,0.13636363636363635,1.5075376884422111,0.9075700315670454,1.0
Aj,((PAM_STATIC) && (PAM_SM_AUTH)) || !(PAM_STATIC),0,1.099,0.693,0.693,1,pam_opensc.c,1,0,50.0,1.0,50.0,1.0,4,0.18181818181818182,2.0100502512562812,0.9075700315670454,1.0
Aet,((PAM_STATIC) && (PAM_SM_PASSWORD)) || !(PAM_STATIC),1,1.099,0.693,0.693,1,pam_opensc.c,1,1,50.0,1.0,50.0,1.0,5,0.22727272727272727,2.512562814070352,0.9075700315670454,1.0
Aj,((PAM_STATIC) && (PAM_SM_PASSWORD)) || !(PAM_STATIC),0,1.099,0.693,0.693,1,pam_opensc.c,1,0,50.0,1.0,50.0,1.0,6,0.2727272727272727,3.0150753768844223,0.9075700315670454,1.0
Aet,((PAM_STATIC) && (PAM_SM_SESSION)) || !(PAM_STATIC),1,1.099,0.693,0.693,1,pam_opensc.c,1,1,50.0,1.0,50.0,1.0,7,0.3181818181818182,3.5175879396984926,0.9075700315670454,1.0
Aj,((PAM_STATIC) && (PAM_SM_SESSION)) || !(PAM_STATIC),0,1.099,0.693,0.693,1,pam_opensc.c,1,0,50.0,1.0,50.0,1.0,8,0.36363636363636365,4.0201005025125625,0.9075700315670454,1.0
Frank Morgner,(ENABLE_NOTIFY) && ((ENABLE_GIO2) || (GDBUS) && !(_WIN32)),1,1.099,1.099,0.0,1,notify.c,2,1,100.0,1.0,100.0,1.0,2,0.1,1.4814814814814814,1.0095035098875704,1.0
Frank Morgner,(ENABLE_NOTIFY) && ((ENABLE_GIO2) || (GDBUS)),1,1.099,1.099,0.0,1,notify.c,2,1,100.0,1.0,100.0,1.0,4,0.2,2.962962962962963,1.0095035098875704,1.0
Frank Morgner,(ENABLE_NOTIFY) && ((__APPLE__) || ((GDBUS) && !(_WIN32))),1,1.099,1.099,0.0,1,notify.c,2,1,100.0,1.0,100.0,1.0,6,0.3,4.444444444444445,1.0095035098875704,1.0
Frank Morgner,(ENABLE_NOTIFY) && ((__APPLE__) || (GDBUS)),1,1.099,1.099,0.0,1,notify.c,2,1,100.0,1.0,100.0,1.0,8,0.4,5.925925925925926,1.0095035098875704,1.0
Frank Morgner,(ENABLE_NOTIFY) && ((__APPLE__)),1,0.693,0.693,0.0,1,notify.c,1,1,100.0,1.0,100.0,1.0,9,0.45,6.666666666666667,0.9821873255543234,1.0
