commit,data,desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,classificacao,ehautor,ownership,classificacao_ownership
56440b93f33cc8198219ce97fc82266f60796eaf,1998-01-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
67bf333e47e9bcf47d91798995daa4a1649f5016,1998-02-01,James Clark,wfcheck.c,1,True,,Misto,Autor,100.0,Major
c70ed036c98d5454b9d5b5ded9b449f70769c204,1998-02-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
fdad370c5b718bcf1aad9478d3c4c68c00498219,1998-02-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
332b10d36c6def31ff97a3b312e8c68acd6d6bc2,1998-02-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
b1c9b03eba62a6decf74d3c00acb3eb329bcc5ec,1998-02-01,James Clark,xmltok.c,1,True,IS_INVALID_CHAR,Misto,Autor,100.0,Major
0a8e3db8c7411c197e93f9b8e89dcad820243a0d,1998-02-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
3cc8d0075adfc359f944e611a6ff6854490eadc9,1998-02-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
7cf6cf3188b89f455a9082e19ccac02c375b286f,1998-02-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
332b10d36c6def31ff97a3b312e8c68acd6d6bc2,1998-02-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
2f74758c1f24a57f2c157abd4e7716ffa13f27b7,1998-02-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
b1c9b03eba62a6decf74d3c00acb3eb329bcc5ec,1998-02-01,James Clark,xmltok_impl.c,1,True,IS_INVALID_CHAR,Misto,Autor,100.0,Major
e83509516ef1c00eeecd6668ab67706a32e13b19,1998-02-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
607997679b00d689c8a13de8393f51d72bf2b41f,1998-02-01,James Clark,xmlwf.c,4,True,O_BINARY,Misto,Autor,100.0,Major
607997679b00d689c8a13de8393f51d72bf2b41f,1998-02-01,James Clark,xmlwf.c,,,_DEBUG,Misto,Autor,100.0,Major
607997679b00d689c8a13de8393f51d72bf2b41f,1998-02-01,James Clark,xmlwf.c,,,_MSC_VER,Misto,Autor,100.0,Major
607997679b00d689c8a13de8393f51d72bf2b41f,1998-02-01,James Clark,xmlwf.c,,,_O_BINARY,Misto,Autor,100.0,Major
41400fe1ed173d2ce945f61ea18f05c9793dd889,1998-02-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
0a8e3db8c7411c197e93f9b8e89dcad820243a0d,1998-02-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
3be0dca473ca308d282189850a29958ccbb2ac1f,1998-02-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
7e8d1ad72dd3a379e113f5657b50b82ced18051b,1998-02-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
7badcb354de58dd00ed122f936bab950d58c55af,1998-02-01,James Clark,xmlwf.c,1,True,WIN32,Misto,Autor,100.0,Major
0f69f9f54b2db2bfca264df30cd6a08a8c4af889,1998-02-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
bbc00990f9b1044b0485d6ec43db7e16e51a2cf0,1998-02-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
34e680d0b718c65deec5cd26d814f143808284ac,1998-03-01,James Clark,hashtable.c,1,False,,Misto,Autor,100.0,Major
17ff609e03ca875d344e1cb8ce5405f77cf08302,1998-03-01,James Clark,unixfilemap.c,1,True,MAP_FILE,Misto,Autor,100.0,Major
34e680d0b718c65deec5cd26d814f143808284ac,1998-03-01,James Clark,xmlrole.c,1,False,,Misto,Autor,100.0,Major
34e680d0b718c65deec5cd26d814f143808284ac,1998-03-01,James Clark,xmltok.c,1,False,,Misto,Autor,100.0,Major
6509a36b3f9bb882c11b6faa31ef7718261a9270,1998-03-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
f9ba46fd43fbd6b961d46de89dbe3904c3d4edb8,1998-03-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,dllmain.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,gennmtab.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,hashtable.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,readfilemap.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,unixfilemap.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,win32filemap.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,xmlrole.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
d4ee1a1ee1b6d0ffe4060dff2c1a398b77bb8f53,1998-04-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
586519240e75bda539bbf8c04ba6498d3d859f3e,1998-04-01,James Clark,xmlwf.c,1,False,_POSIX_SOURCE,Misto,Autor,100.0,Major
5b77f426ee15d63e58d026815235caf60d76291f,1998-05-01,James Clark,hashtable.c,1,True,XML_UNICODE,Misto,Autor,100.0,Major
28bbc4f64f34dfe652ed0311cb096d7f2c6e24f0,1998-05-01,James Clark,win32filemap.c,1,True,XML_UNICODE,Misto,Autor,100.0,Major
fa8b616b9c9b0a5a843c5c32e90501b083d9c128,1998-05-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
d504c1c894effba35c6d07b2f9ce0eca5f1474e7,1998-05-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
583f937102f5f95e41dbd0e6f4ffb9d3323db3aa,1998-05-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
c230dddef942e67c5f024742916321d6f161fe15,1998-05-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
a2625a057259efa73972cca91d6f2e61bd80abcf,1998-05-01,James Clark,xmltok.c,1,True,BYTE_ORDER == 21,Misto,Autor,100.0,Major
7e71c8f5d56b7278e367b4e8cf14b5071c6229c5,1998-05-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
fa8b616b9c9b0a5a843c5c32e90501b083d9c128,1998-05-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
d40b82ff26c41069293d0d85e660f7c523ff5261,1998-05-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
05fd715a1202b01bb28b783b418b9421ad30f0c7,1998-05-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
4b8e8545c534bd2a4f51bace556657681fa048e2,1998-05-01,James Clark,xmlwf.c,1,True,WIN32,Misto,Autor,100.0,Major
28bbc4f64f34dfe652ed0311cb096d7f2c6e24f0,1998-05-01,James Clark,xmlwf.c,1,True,XML_UNICODE,Misto,Autor,100.0,Major
10c3740f1e91ba522eaa44157b8df3a44f3360b4,1998-06-01,James Clark,codepage.c,1,True,WIN32,Misto,Autor,100.0,Major
84835ac373b2b82260078286d6c09e155565d502,1998-06-01,James Clark,codepage.c,1,True,,Misto,Autor,100.0,Major
0e864d50fbfdd2479a06b81c769b8d8a1347ce30,1998-06-01,James Clark,codepage.c,1,True,,Misto,Autor,100.0,Major
78d38a3fd0c0e91f08a3f6ec3c6dabefe47ccad3,1998-06-01,James Clark,codepage.c,1,True,,Misto,Autor,100.0,Major
80b4895ce5848e7a55185f0c90d4357aeb3a75fb,1998-06-01,James Clark,demo.c,1,True,,Misto,Autor,100.0,Major
89687a2bfdbf435b9845a983d9af237d6c6c93df,1998-06-01,James Clark,elements.c,1,True,,Misto,Autor,100.0,Major
6ff56dc9dc1f24271821ad60796b21aa60d680d6,1998-06-01,James Clark,xmlrole.c,1,True,,Misto,Autor,100.0,Major
496af54711eb153a26f0cebedb0a755c926ff723,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
3a10246912412b2cc6b6fd52dfc768b69a3a8b49,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
9efc5049a8681708a7726383fe7693e5d00faa96,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
84835ac373b2b82260078286d6c09e155565d502,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
0e864d50fbfdd2479a06b81c769b8d8a1347ce30,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
939ec46566908f194a645977d387f4de400e2431,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
75405cf655eca59fd62efccf186da74765f23d04,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
2844be94b79283d7d3e8db9cd10c8ba28a93c803,1998-06-01,James Clark,xmltok.c,1,True,,Misto,Autor,100.0,Major
3a10246912412b2cc6b6fd52dfc768b69a3a8b49,1998-06-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
e8ac3d8f5fbac3deff02b0590cad22f42acaa696,1998-06-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
84835ac373b2b82260078286d6c09e155565d502,1998-06-01,James Clark,xmltok_impl.c,1,True,,Misto,Autor,100.0,Major
698686457e0af44ed61ad8ddaf4505da828b6c86,1998-06-01,James Clark,xmlwf.c,1,True,DEBUG_UNPARSED_ENTITIES,Misto,Autor,100.0,Major
9efc5049a8681708a7726383fe7693e5d00faa96,1998-06-01,James Clark,xmlwf.c,1,True,XML_UNICODE,Misto,Autor,100.0,Major
84835ac373b2b82260078286d6c09e155565d502,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
6b733b9b876842b45276a0647a2d0bf7bd323b68,1998-06-01,James Clark,xmlwf.c,1,False,,Misto,Autor,100.0,Major
d38e459410a85b3f2520cd2d9439a2333630c5f7,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
0e864d50fbfdd2479a06b81c769b8d8a1347ce30,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
1f49d0a36672e74c0073f790334a0dbef31ed05b,1998-06-01,James Clark,xmlwf.c,1,True,DEBUG_UNPARSED_ENTITIES,Misto,Autor,100.0,Major
42bd1cb01c181be4eac842c182abace9cb2904da,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
9e2bdba5fb83dff0780777ba668c3b3c1b33fc02,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
508f4e99ee9fb55a843dfec3ff9bf05fbe874453,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
2c080dd19f7bc8bae59595bdb61787a22394fca3,1998-06-01,James Clark,xmlwf.c,1,True,XML_UNICODE_WCHAR_T,Misto,Autor,100.0,Major
5700ecb60fcd3ed0556f0eff11780820f1641a1a,1998-06-01,James Clark,xmlwf.c,1,True,,Misto,Autor,100.0,Major
9f521719014f96bc22ba720a3fcc82dc7c6f0fb4,1998-08-01,James Clark,xmlrole.c,1,True,,Misto,Autor,100.0,Major
9f521719014f96bc22ba720a3fcc82dc7c6f0fb4,1998-08-01,James Clark,xmltok.c,2,True,BYTE_ORDER == 21,Misto,Autor,100.0,Major
9f521719014f96bc22ba720a3fcc82dc7c6f0fb4,1998-08-01,James Clark,xmltok.c,,,XMLNS,Misto,Autor,100.0,Major
