desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,qtd_commits,commits,doa_a,doa_n,classificacao,autor
James,init.c,,,(MEASURE_TLS_HANDSHAKE_STATS) && (USE_CRYPTO) && (USE_SSL),,,,,,Autor
James,init.c,,,(USE_CRYPTO) && (DMALLOC),,,,,,Autor
James,init.c,,,(USE_CRYPTO) && (USE_SSL),,,,,,Autor
James,init.c,,,(USE_PTHREAD),,,,,,Autor
James,init.c,,,CHARACTER_CLASS_DEBUG,,,,,,Autor
James,init.c,,,ENABLE_DEBUG,,,,,,Autor
James,init.c,,,ENABLE_FRAGMENT,,,,,,Autor
James,init.c,,,ENABLE_HTTP_PROXY,,,,,,Autor
James,init.c,,,ENABLE_MANAGEMENT,,,,,,Autor
James,init.c,,,ENABLE_OCC,,,,,,Autor
James,init.c,,,ENABLE_PLUGIN,,,,,,Autor
James,init.c,,,ENABLE_SOCKS,,,,,,Autor
James,init.c,,,EXTRACT_X509_FIELD_TEST,,,,,,Autor
James,init.c,,,HAVE_GETTIMEOFDAY,,,,,,Autor
James,init.c,,,IFCONFIG_POOL_TEST,,,,,,Autor
James,init.c,,,LIST_TEST,,,,,,Autor
James,init.c,,,OPENVPN_DEBUG_COMMAND_LINE,,,,,,Autor
James,init.c,,,PID_TEST,,,,,,Autor
James,init.c,,,SCHEDULE_TEST,,,,,,Autor
James,init.c,,,TUNSETPERSIST,,,,,,Autor
James,init.c,,,USE_CRYPTO,,,,,,Autor
James,init.c,,,USE_LZO,,,,,,Autor
James,init.c,,,USE_SSL,,,,,,Autor
James,init.c,,,WIN32,,,,,,Autor
James,init.c,,,(ENABLE_PKCS11),,,,,,Autor
James,init.c,,,ENABLE_PKCS11,,,,,,Autor
James,init.c,,,CONNECT_NONBLOCK,,,,,,Autor
James,init.c,,,TIME_TEST,,,,,,Autor
James,init.c,,,ENABLE_PF,,,,,,Autor
James,init.c,,,MANAGEMENT_DEF_AUTH,,,,,,Autor
James,init.c,,,ENABLE_CONNECTION,,,,,,Autor
James,init.c,,,GENERAL_PROXY_SUPPORT,,,,,,Autor
James,init.c,,,GEN_PATH_TEST,,,,,,Autor
James,init.c,,,STATUS_PRINTF_TEST,,,,,,Autor
James,init.c,,,ARGV_TEST,,,,,,Autor
James,init.c,,,PRNG_TEST,,,,,,Autor
James,init.c,,,HAVE_SETCON,,,,,,Autor
James,instance.c,0,True,,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 6a6a068ecb102b32a2339196fe00183458fe2f83  -  2007-03-07 10:09:53+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00, e54724b077ef82c52eed4c3fae40d606fadc0bf6  -  2009-12-11 05:13:24+00:00",5.093999510080515,1.0,Generalista,Autor
Selva Nair,interactive.c,2,True,UNICODE,19,"f3c8a04d60216d532f239c951a4694d7c1d5eaa8  -  2016-02-19 22:13:08-05:00, 852f1e49c7e692c6392fe07160cfbc8d6b17f0d0  -  2016-02-14 12:28:01-05:00, 239d09938b300f8eafa12bfb8c43373f0215f7bd  -  2016-03-06 00:19:19-05:00, 3654d953eb0bf40fb8c9e1fbaa3de1dd898dcbab  -  2016-03-06 00:22:02-05:00, 2282b1be7968ef44accde705ccc64addab6d77ba  -  2016-02-25 22:24:51-05:00, 3e42a558103e4e3f45ed28ccb761cefed20e8247  -  2016-03-10 23:47:26-05:00, 600dd9a16fc61ff6e595f500fba5daf14248b739  -  2016-05-22 14:39:32-04:00, e4c9bbe6c367132c8570fe747d85a6075ff04245  -  2016-06-23 22:50:56-04:00, c098016a22e90575e9c3e7c27d7b457ed9d1b5d3  -  2016-11-23 22:35:27-05:00, fb56058a98dcc81b34cffbdc46417d672b8926e1  -  2016-11-30 16:51:36-05:00, e82733a1ab78062feca28578fe505b275a2356a6  -  2017-01-14 16:16:29-05:00, 6f20808c8f37301c43d822f6a22d30b3587abc57  -  2017-10-20 13:25:56-04:00, f3d389a2d2b87aeb649bfdccd596f485346a32c7  -  2017-10-15 15:05:15-04:00, 4229243563bcb22990f71d50e25be9ea6d44f519  -  2017-12-05 23:28:41-05:00, 4eb465537ce06e07ee63c2fc93c7b192dd4e29de  -  2018-10-02 16:01:12-04:00, b4fc8bbd6b1d0211dd6982c4accedfbe4ae7e3ed  -  2018-10-02 16:01:13-04:00, c6cc66a13568dd1078bfbeb763998c1b9e2a2999  -  2020-02-09 23:33:20-05:00, 32723d29b2775d63d3fe329d017e7a08e0cdcb72  -  2020-02-19 20:56:43-05:00, 70882f3e40df1c70c553b8c22c747b468d5a0dc7  -  2020-09-25 22:04:46-04:00",5.3757408602173085,1.0,Misto,Colaborador
Selva Nair,interactive.c,,,HAVE_VERSIONHELPERS_H,,,,,,Colaborador
James,interval.c,1,True,WIN32,6,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.635870185148911,1.0,Misto,Autor
Daniel Kubec,keyingmaterialexporter.c,1,True,MAXPATH,1,f7ef7522f5c7e6d4abfa5a0378c2e2ad265c65ec  -  2015-04-05 00:10:37+02:00,3.8158701851489107,1.0,Misto,Autor
David Sommerseth,keyingmaterialexporter.c,0,True,,5,"81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, 039a89c331e9b7998d8047ec72144097f7c5826a  -  2017-04-11 19:31:33+02:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",3.5378452103777946,0.927139823610046,Generalista,Colaborador
James Bottomley,libtestengine.c,0,True,,1,542c69c37b347d1895dde076508d0f6554544860  -  2020-06-22 16:23:19-07:00,4.332499755040257,1.0,Generalista,Autor
David Sommerseth,list.c,0,True,,7,"7aa6c12a4424d00ea0add0a849f8a5b31a2de6a1  -  2010-08-28 20:14:36+02:00, 6af422162fbc1c505526157ecf630e37694dbc7b  -  2010-08-28 20:52:19+02:00, 81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00, 042429d3454ca57564e932a727a27c7d6bfeb2d6  -  2020-02-27 21:54:43+01:00",3.5717158854461912,0.7648679219602917,Generalista,Colaborador
James,list.c,2,True,LIST_TEST,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 47ae8457f9e9c2bb0f5c1e8f28822e1bbc16c196  -  2008-06-04 05:16:44+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.66971588544619,1.0,Misto,Autor
James,list.c,,,WIN32,,,,,,Autor
James,lladdr.c,7,True,(TARGET_LINUX),5,"e12fe2864a30f4e5b6c77fcf6128be7a6266d73e  -  2006-04-13 21:09:04+00:00, 14a4962ab06743b36481aca9481758a3dd92b035  -  2006-06-13 17:02:28+00:00, 0aee9ca7e76887fb5752c15ef63bfb7a356df06e  -  2008-01-21 19:34:13+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 5a2e9a2587372aeb4b74fa1aadf53283ed7cae10  -  2008-07-26 07:27:03+00:00",4.5056909106750735,1.0,Misto,Autor
James,lladdr.c,,,CONFIG_FEATURE_IPROUTE,,,,,,Autor
James,lladdr.c,,,WIN32,,,,,,Autor
James,lladdr.c,,,defined(TARGET_DARWIN),,,,,,Autor
James,lladdr.c,,,defined(TARGET_FREEBSD),,,,,,Autor
James,lladdr.c,,,defined(TARGET_OPENBSD),,,,,,Autor
James,lladdr.c,,,defined(TARGET_SOLARIS),,,,,,Autor
James,log.c,0,True,,3,"5a2e9a2587372aeb4b74fa1aadf53283ed7cae10  -  2008-07-26 07:27:03+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.085344965418052,1.0,Generalista,Autor
Adriaan De Jong,log_v3.c,0,False,,2,"1876ccd012e9e2ca6f8e1cd9e7e9bb4bf24ccecb  -  2011-07-07 09:21:03+02:00, bcedab1f498d480cc1d4d60789b8459c1498c330  -  2011-07-07 10:05:32+02:00",3.773835087687573,0.950266249985743,Especialista,Autor
David Sommerseth,log_v3.c,0,True,,9,"10960e3cd32c156ef2d4c1c4209a5ef27421bb70  -  2010-12-10 01:20:43+01:00, dc299b6e7d0413d0a311c33ffb14591b5c8d1d96  -  2011-01-06 23:24:52+01:00, 587df08abda3c8f1f85ccdba4d8b82a736c11e2d  -  2013-07-03 21:17:10+02:00, 6a40276c7500c2d0a2fe44b1a450ffe9cb2f37cd  -  2015-07-10 15:22:28+02:00, 81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, 039a89c331e9b7998d8047ec72144097f7c5826a  -  2017-04-11 19:31:33+02:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",3.971344965418052,1.0,Generalista,Colaborador
James,lzo.c,2,True,USE_LZO,9,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 537073fd55b3e35720e759c5c13e9da128a2b0bb  -  2005-10-02 03:41:35+00:00, 5acb3a79aee197ab43496d4c7941718a83f429ef  -  2005-11-28 05:50:52+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, e1cf60c56fd3759eb93d130e4d99ecefd831c10d  -  2008-08-11 03:37:40+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.9218350876875725,1.0,Misto,Autor
James,lzo.c,,,WIN32,,,,,,Autor
James,macinfo.c,0,True,,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 6a6a068ecb102b32a2339196fe00183458fe2f83  -  2007-03-07 10:09:53+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00, e54724b077ef82c52eed4c3fae40d606fadc0bf6  -  2009-12-11 05:13:24+00:00",5.093999510080515,1.0,Generalista,Autor
Simon Rozman,main.c,4,True,HAVE_CONFIG_H,7,"ce68686f1e2d6f9a78ea7395560af78f81234da2  -  2018-10-10 21:23:37+02:00, 6280d3d5536174934ee22d3840457d61896e0e3a  -  2018-12-19 21:26:10+01:00, 890f9a85ca86fbba678fddb2e589a0180a6f1784  -  2019-02-24 19:15:04+01:00, f20dd0ee77c37c5d99106d0cbf29658b3c57fd3f  -  2019-02-24 19:16:21+01:00, 52b2414d3234d0fab5c1351f3035cda77a43fa2d  -  2020-03-09 14:17:23+01:00, 50d68142f0926850122a78a6ca661d6778efacb3  -  2020-03-09 14:17:26+01:00, e8106537c3c64fbd316f0e79a75d0c65c4bf33b5  -  2020-03-10 11:40:22+01:00",3.816362842153245,1.0,Misto,Colaborador
Simon Rozman,main.c,,,HAVE_CONFIG_VERSION_H,,,,,,Colaborador
Simon Rozman,main.c,,,_MSC_VER,,,,,,Colaborador
Simon Rozman,main.c,,,defined(_MSC_VER),,,,,,Colaborador
Vasily Kulikov,main.c,0,True,,1,39e3d336d4eeab847a3395ddeb430e0a9ca387b9  -  2015-02-25 19:07:18+03:00,3.7316512562548465,0.9778030576750393,Generalista,Autor
James,manage.c,8,True,ENABLE_MANAGEMENT,40,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 3c7f2f553be4b3ba9412c1b3f64a258c469d78f4  -  2005-09-26 07:40:02+00:00, 8bc93d7ffbc127e0b095c7274a68eb0c175f93ae  -  2005-10-15 08:44:02+00:00, 4e75b2e8b871346f9a36779a1135a3029a610277  -  2005-10-15 10:01:44+00:00, 7ef85434edf4b408405819453ca732b4e8a55049  -  2005-10-16 01:46:24+00:00, 984cf0036c882c4fada83448aaa37bbd5ebb8130  -  2005-10-20 05:58:08+00:00, dd1047f52119bbe78bd0f2c9452c9965c4bdf0dc  -  2005-10-20 10:16:41+00:00, 5ad84585debfe8ce3569be759d2f34a261a38a54  -  2005-10-20 19:00:56+00:00, d19b079b40fdaa6e5e467991999367af146353f6  -  2005-11-04 02:37:39+00:00, 5acb3a79aee197ab43496d4c7941718a83f429ef  -  2005-11-28 05:50:52+00:00, 92bbb061acc027bbe29a8973422a60eda5bff88e  -  2005-12-14 01:09:11+00:00, 4f404ad36df1874d2580abc33e5c300222ec44b0  -  2006-01-23 14:08:27+00:00, 8d33c060282fedc26d46e02aeee98fb751330adb  -  2006-02-03 09:04:52+00:00, 34a507c9ab159a1e56715246c594b93a93d68469  -  2006-02-10 10:01:46+00:00, e482a63238d3085e96fa698b1c45cf54357038b4  -  2006-06-29 18:57:21+00:00, 2c21891ec156adc304f4012343d75808a1036d0f  -  2006-11-13 09:31:40+00:00, 657ecf14acc58a6d345341a5e36411bde5be9cd9  -  2007-04-25 21:37:49+00:00, b1f27cb0d151e9617f822afa2eb3c238b2b55ceb  -  2007-10-22 19:02:21+00:00, 1184b82454776eb075d01c308870697a1668612d  -  2007-10-22 19:12:54+00:00, a032fcb7bcd9d8efbc2d9254651706e6da57b94e  -  2008-01-23 00:19:51+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 90efcacba6378a4e29275cd6e9914d73d836a4a4  -  2008-06-11 08:45:09+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 5acd2baf6d350515258a325d3c43ac91a4d89748  -  2008-07-18 00:42:37+00:00, bb564a5950a14139f59305e549ca8665b8f31cb8  -  2008-09-30 06:11:38+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, 5f435d64d7c0694a56a64dc7a79d4828fcf8154c  -  2008-10-24 09:21:40+00:00, 2e913885f145afd4f2653cf25a5f1016d7362039  -  2008-11-20 22:37:43+00:00, 4fb4ce12d90abf43f96af67dd308124742b59961  -  2008-12-18 07:57:19+00:00, 6ce4a658a369609377aceab5c16cd2a555214ac7  -  2008-12-18 09:38:11+00:00, 60d9e1375aedfa585e997f88b675157581ab736c  -  2008-12-26 16:29:28+00:00, 86f5c7c9d540096bcabf33b49303090e6638a99d  -  2009-04-10 21:33:14+00:00, 1b3842c6c9c6c143751d9a87a13745e1b2a0c7c7  -  2009-05-21 10:15:26+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00, 7d0f3877f649103dfa564e4c3e1c03951ce80033  -  2009-08-19 15:48:50+00:00, 16322c78ff4805ae5848541fd3b9a8dcdb077310  -  2009-08-23 22:03:16+00:00, 5733ef668ff51d7a553fb5bc76a1c4ff00352e27  -  2009-09-29 23:10:14+00:00, 7e6f2d6f5018e55ba21a808fc9432b31ecfdb4d2  -  2009-10-01 20:55:37+00:00, d2b0636c491f44bb33b62893f2d3875d54f88fda  -  2010-02-26 10:26:45+00:00",8.438443121628175,1.0,Misto,Colaborador
James,manage.c,,,WIN32,,,,,,Colaborador
James,manage.c,,,HAVE_GETSOCKNAME,,,,,,Colaborador
James,manage.c,,,ENABLE_PKCS11,,,,,,Colaborador
James,manage.c,,,MANAGEMENT_DEF_AUTH,,,,,,Colaborador
James,manage.c,,,MANAGEMENT_PF,,,,,,Colaborador
James,manage.c,,,(USE_CRYPTO) && (USE_SSL),,,,,,Colaborador
James,manage.c,,,EPERM,,,,,,Colaborador
David Sommerseth,mbuf.c,0,True,,6,"7aa6c12a4424d00ea0add0a849f8a5b31a2de6a1  -  2010-08-28 20:14:36+02:00, cc88a2695f4a54e27143efeae62de24fec8e26a1  -  2010-08-28 20:44:07+02:00, 81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",3.453651256254847,0.7587688647079155,Generalista,Colaborador
James,mbuf.c,1,True,WIN32,6,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.551651256254846,1.0,Misto,Autor
James,mem.c,0,True,,7,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 6a6a068ecb102b32a2339196fe00183458fe2f83  -  2007-03-07 10:09:53+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00, e54724b077ef82c52eed4c3fae40d606fadc0bf6  -  2009-12-11 05:13:24+00:00",5.093999510080515,1.0,Generalista,Autor
James,memcmp.c,0,True,,3,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00",4.437999510080515,1.0,Generalista,Autor
James,misc.c,37,True,(HAVE_DUP) && (HAVE_DUP2),40,"6fbf66fad3367b24fd6743bcd50254902fd9c8d5  -  2005-09-26 05:28:27+00:00, 3c7f2f553be4b3ba9412c1b3f64a258c469d78f4  -  2005-09-26 07:40:02+00:00, 984cf0036c882c4fada83448aaa37bbd5ebb8130  -  2005-10-20 05:58:08+00:00, dd1047f52119bbe78bd0f2c9452c9965c4bdf0dc  -  2005-10-20 10:16:41+00:00, c67d59cd5c30534a4108945294284f29df7a6c84  -  2005-10-31 03:01:17+00:00, e8c1720d8476aa310bf470d023e59f3d5e14a84a  -  2005-11-05 07:42:33+00:00, eadf16a660310162bcc3cadda26f44acd3b83077  -  2005-11-09 07:30:14+00:00, e1447acc97830cedbd972b2672e60d803ee38190  -  2005-12-08 15:36:27+00:00, c959fc742eb10c516261765718a761536b0b8f4a  -  2005-12-08 18:29:38+00:00, a67724cb6dc227a781b76d5c7baaaeacbf395f01  -  2005-12-17 22:23:28+00:00, 07d19ba76c2d1e10d042948b3fb7aa359b194280  -  2006-04-05 06:01:08+00:00, 1d89886e00a36788cf16d1c5de9cca224074edcf  -  2006-11-01 00:07:21+00:00, 2270775d8c17ce040818887cf8e3b288182660b6  -  2006-11-08 04:02:56+00:00, a783c40067ed2ac692c9d9c68ee01a7d568900b6  -  2006-11-08 06:54:20+00:00, 1f99578ce98947170a8f3809e8d77cb2d4b9a4f4  -  2006-11-10 10:22:48+00:00, 5f31881ec189f02297b961c990c471568f25dbde  -  2006-11-13 09:44:10+00:00, 2a64816b391395d925e0f7ff79d200bbb562fe7e  -  2006-11-23 22:05:14+00:00, 70f4f82a3517cdb21f66899eac63fbd4543b07f2  -  2007-08-17 08:22:42+00:00, 0aee9ca7e76887fb5752c15ef63bfb7a356df06e  -  2008-01-21 19:34:13+00:00, 1bda73a7b0f45a2502ae93e33e30b98152d893f3  -  2008-05-12 20:31:43+00:00, 344ee9181734dcd5a922b8b2a7ebea4ce818a0b0  -  2008-05-24 23:26:11+00:00, 4e9a51d78ffa0696cf7d14ff0292ca8863689f70  -  2008-06-11 10:48:50+00:00, eca86913db7af43c682fbcc793505fadcbc0e78f  -  2008-06-11 21:59:26+00:00, 1c0cc4ad89308f3cc3ea26c6e4566e6e29073de7  -  2008-07-14 18:59:09+00:00, 73b7e6988491781703859675b0c86051e79a7d9d  -  2008-07-17 22:41:15+00:00, 093e7eba18610c1b154dc0282ef572626f7d34f9  -  2008-07-17 23:31:16+00:00, 222f0840463e0681181b374f8734153d9f23443d  -  2008-07-18 00:32:40+00:00, ddad0a8c23560ba39b786144d8b74be8b8ffd64f  -  2008-07-18 00:55:59+00:00, d1dcc3e706c5e7de69e79e70a3c431ca4ce27881  -  2008-07-18 23:49:50+00:00, 5a2e9a2587372aeb4b74fa1aadf53283ed7cae10  -  2008-07-26 07:27:03+00:00, b4073a760205f6c341425fe5dd28313e3a12f567  -  2008-07-26 23:08:29+00:00, 70899be8dd79b2530e3ae5b1946d3f30e3bb6f43  -  2008-07-27 00:43:49+00:00, b8fb090c167ff500a8d702f612a42914d4f0bb03  -  2008-09-06 09:42:17+00:00, bb564a5950a14139f59305e549ca8665b8f31cb8  -  2008-09-30 06:11:38+00:00, 367ed084db5159d822dce53a1e041a5f4e8c1ad3  -  2008-10-06 07:33:45+00:00, 51f7b8487b67dd5fbca3794b76919df878c03fb6  -  2008-10-15 08:20:21+00:00, a82813527551f0e79c6d6ed5a9c1162e3c171bcf  -  2008-11-17 04:28:07+00:00, 7bb9f5aa043b30295e981df172f7c9251d248769  -  2008-11-19 18:07:52+00:00, d7fa38f2a93ad5923e96bf8d97d3cbc7fec5bd8b  -  2009-05-30 21:38:49+00:00, 8e9666d57550398eabd619b34d90ec69d69eb218  -  2009-08-22 18:29:20+00:00",9.439240805378741,1.0,Misto,Autor
James,misc.c,,,(HAVE_FORK) && (HAVE_SETSID),,,,,,Autor
James,misc.c,,,(HAVE_GETGRNAM) && (HAVE_SETGID),,,,,,Autor
James,misc.c,,,(HAVE_GETPWNAM) && (HAVE_SETUID),,,,,,Autor
James,misc.c,,,(WIN32),,,,,,Autor
James,misc.c,,,ENABLE_MANAGEMENT,,,,,,Autor
James,misc.c,,,ENABLE_PASSWORD_SAVE,,,,,,Autor
James,misc.c,,,HAVE_CHDIR,,,,,,Autor
James,misc.c,,,HAVE_CHROOT,,,,,,Autor
James,misc.c,,,HAVE_DAEMON,,,,,,Autor
James,misc.c,,,HAVE_GETPASS,,,,,,Autor
James,misc.c,,,HAVE_GETPID,,,,,,Autor
James,misc.c,,,HAVE_GETTIMEOFDAY,,,,,,Autor
James,misc.c,,,HAVE_MLOCKALL,,,,,,Autor
James,misc.c,,,HAVE_NICE,,,,,,Autor
James,misc.c,,,HAVE_PUTENV,,,,,,Autor
James,misc.c,,,HAVE_SETGROUPS,,,,,,Autor
James,misc.c,,,HAVE_STAT,,,,,,Autor
James,misc.c,,,HAVE_STRERROR,,,,,,Autor
James,misc.c,,,HAVE_SYSTEM,,,,,,Autor
James,misc.c,,,WIN32,,,,,,Autor
James,misc.c,,,defined(HAVE_GETPASS),,,,,,Autor
James,misc.c,,,defined(HAVE_PUTENV),,,,,,Autor
James,misc.c,,,defined(HAVE_UNLINK),,,,,,Autor
James,misc.c,,,(AUTO_USERID) && (WIN32),,,,,,Autor
James,misc.c,,,(TARGET_LINUX),,,,,,Autor
James,misc.c,,,defined(TARGET_DARWIN),,,,,,Autor
James,misc.c,,,defined(TARGET_FREEBSD),,,,,,Autor
James,misc.c,,,defined(TARGET_NETBSD),,,,,,Autor
James,misc.c,,,defined(TARGET_OPENBSD),,,,,,Autor
James,misc.c,,,defined(TARGET_SOLARIS),,,,,,Autor
James,misc.c,,,defined(WIN32),,,,,,Autor
James,misc.c,,,CONFIG_FEATURE_IPROUTE,,,,,,Autor
James,misc.c,,,UNSAFE_DEBUG,,,,,,Autor
James,misc.c,,,USE_CRYPTO,,,,,,Autor
James,misc.c,,,(ENABLE_EXECVE),,,,,,Autor
James,misc.c,,,ARGV_TEST,,,,,,Autor
Steffan Karger,mock_get_random.c,0,True,,1,b7bea782f3356dbd82613dc8f38fd4ef0bc714ca  -  2018-07-04 19:53:56+02:00,4.555,1.0,Generalista,Autor
David Sommerseth,mock_msg.c,0,True,,4,"81d882d5302b8b647202a6893b57dfdc61fd6df2  -  2016-12-14 22:33:21+01:00, 58716979640b5d8850b39820f91da616964398cc  -  2016-12-21 21:00:52+01:00, caa54ac398db25b72d7d1d633d2ee330b5b8a3e9  -  2017-03-29 11:36:48+02:00, 499794596deb16965164b611ff61c8609c6cd08e  -  2018-01-31 15:03:14+01:00",3.596345455337537,0.8557897299035945,Generalista,Colaborador
Steffan Karger,mock_msg.c,2,True,HAVE_CONFIG_H,2,"3b185161de1254af746494007b7e81d17f632d4b  -  2016-11-08 21:18:22+01:00, a87e1431baccd49a9344cfc63ab7446c4317fa2f  -  2017-05-05 19:44:51+02:00",4.202370430108654,1.0,Misto,Autor
Steffan Karger,mock_msg.c,,,defined(_MSC_VER),,,,,,Autor
