commit,data,desenvolvedor,arquivo,qtd_variabilidades,existencia,variabilidades,classificacao,ehautor,ownership,classificacao_ownership
87995db8fe50580a60c7463613e181033dbb7ef1,2009-06-01,Andreas Schneider,socket.c,,,HAVE_POLL,Misto,Colaborador,100.0,Major
87995db8fe50580a60c7463613e181033dbb7ef1,2009-06-01,Andreas Schneider,socket.c,,,SELECT_LIMIT_CHECK,Misto,Colaborador,100.0,Major
87995db8fe50580a60c7463613e181033dbb7ef1,2009-06-01,Andreas Schneider,socket.c,,,USE_POLL,Misto,Colaborador,100.0,Major
87995db8fe50580a60c7463613e181033dbb7ef1,2009-06-01,Andreas Schneider,socket.c,,,USE_SELECT,Misto,Colaborador,100.0,Major
5a755a8219fb3d1d6337300178b0572bd7397fe9,2009-06-01,Andreas Schneider,string.c,1,False,_WIN32,Misto,Colaborador,100.0,Major
3b8c4dc750352288febb282c9f52f2cd20a760d5,2009-07-01,Andreas Schneider,agent.c,1,True,,Misto,Colaborador,100.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,agent.c,1,True,,Misto,Colaborador,100.0,Major
41a8fb5810759118d93bee30a254ecf4863437b5,2009-07-01,Andreas Schneider,auth.c,1,True,,Misto,Colaborador,100.0,Major
3cd06a1f26057f36ef91c3fa86605d2b75905ffc,2009-07-01,Andreas Schneider,auth.c,1,True,,Misto,Colaborador,100.0,Major
3b8c4dc750352288febb282c9f52f2cd20a760d5,2009-07-01,Andreas Schneider,auth.c,1,True,,Misto,Colaborador,100.0,Major
28b5d0f8751a8979231b3d2e6ccf182256219d52,2009-07-01,Andreas Schneider,auth.c,1,True,,Misto,Colaborador,100.0,Major
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,auth.c,2,True,HAVE_SSH1,Misto,Colaborador,100.0,Major
1abdb28995fa5db61af7f385abf078c9b58fd843,2009-07-01,Andreas Schneider,auth.c,,,WITH_SSH1,Misto,Colaborador,100.0,Major
766bae9d7626bb596fc3b60d2cd5fe5a7fc356db,2009-07-01,Andreas Schneider,auth.c,1,True,_MSC_VER,Misto,Colaborador,100.0,Major
