desenvolvedor,variabilidade,fa_geral,qtd_commits_geral,qtd_commits_dl,qtd_commits_ac,qtd_arquivos,arquivo,qtd_commits_arquivo,fa_arquivo,ownership_perc,ownership_n,ownership_geral,ownership_geral_n,ownership_arquivo,ownership_arquivo_n,ownership_arquivo_perc,ownership_rlm,ownership_rlm_n
Aris Adamantiadis,CAN_DISABLE_AESNI,1,0.693,0.693,0.0,1,libcrypto.c,1,1,100.0,1.0,100.0,1.0,7,0.1590909090909091,0.850546780072904,0.9821873255543234,1.0
Aris Adamantiadis,DEBUG,1,2.197,2.197,0.0,4,conf_apache.c,2,1,100.0,1.0,100.0,1.0,2,0.125,2.7777777777777777,1.0835170197751411,1.0
Aris Adamantiadis,DEBUG,1,2.197,2.197,0.0,4,conf_section.c,2,1,100.0,1.0,100.0,1.0,2,0.3333333333333333,16.666666666666668,1.0835170197751411,1.0
Aris Adamantiadis,DEBUG,1,2.197,2.197,0.0,4,conf_space.c,2,1,100.0,1.0,100.0,1.0,2,0.3333333333333333,16.666666666666668,1.0835170197751411,1.0
Aris Adamantiadis,DEBUG,1,2.197,2.197,0.0,4,libconfig.c,2,1,100.0,1.0,100.0,1.0,2,0.1,1.8181818181818181,1.0835170197751411,1.0
Aris Adamantiadis,DEBUG_BUFFER,1,0.693,0.693,0.0,1,buffer.c,1,1,100.0,1.0,100.0,1.0,1,0.5,33.333333333333336,0.9821873255543234,1.0
Alan Dunn,DEBUG_CRYPTO,0,4.317,0.693,4.304,21,pki.c,1,0,7.143,0.111,1.351,0.034,3,0.04918032786885246,0.2561912894961571,-0.013807411729105379,-0.01834931924526126
Anderson Toshiyuki Sasaki,DEBUG_CRYPTO,0,4.317,2.197,4.205,21,pki.c,4,0,28.571,0.444,10.811,0.276,7,0.11475409836065574,0.5977796754910333,0.29774333929770364,0.39568513586128096
Anderson Toshiyuki Sasaki,DEBUG_CRYPTO,0,4.317,2.197,4.205,21,pki_crypto.c,4,0,44.444,1.0,10.811,0.276,4,0.11428571428571428,1.1019283746556474,0.6308818592977037,0.8384085931105654
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,dh.c,3,0,27.273,0.6,39.189,1.0,7,0.1111111111111111,0.6140350877192983,0.5128074212705284,0.6814939156479969
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,keys.c,5,0,62.5,1.0,39.189,1.0,7,0.1590909090909091,3.0434782608695654,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,pki.c,9,0,64.286,1.0,39.189,1.0,16,0.26229508196721313,1.3663535439795047,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,pki_crypto.c,4,1,44.444,1.0,39.189,1.0,8,0.22857142857142856,2.203856749311295,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,pki_gcrypt.c,1,1,50.0,1.0,39.189,1.0,1,0.05,0.8403361344537815,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,kex.c,1,0,25.0,0.333,39.189,1.0,6,0.12244897959183673,0.6369426751592356,0.35282903127052834,0.46889110434303477
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,kex1.c,2,1,100.0,1.0,39.189,1.0,4,0.4,12.903225806451612,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,libcrypto.c,1,0,33.333,1.0,39.189,1.0,8,0.18181818181818182,0.9720534629404617,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,packet1.c,1,0,50.0,1.0,39.189,1.0,3,0.2727272727272727,7.142857142857143,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,dh_crypto.c,1,1,100.0,1.0,39.189,1.0,1,1.0,100.0,0.7524754212705284,1.0
Andreas Schneider,DEBUG_CRYPTO,0,4.317,3.401,3.829,21,dh_key.c,1,0,50.0,1.0,39.189,1.0,1,0.5,33.333333333333336,0.7524754212705284,1.0
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,crypt.c,1,1,100.0,1.0,32.432,0.828,1,0.14285714285714285,5.0,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,dh.c,5,1,45.455,1.0,32.432,0.828,12,0.19047619047619047,1.0526315789473684,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,kex.c,3,1,75.0,1.0,32.432,0.828,9,0.1836734693877551,0.9554140127388535,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,keys.c,3,1,37.5,0.6,32.432,0.828,10,0.22727272727272727,4.3478260869565215,0.489416634958597,0.6504087989109786
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,packet.c,5,1,100.0,1.0,32.432,0.828,11,0.2894736842105263,2.7989821882951653,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,wrapper.c,2,1,100.0,1.0,32.432,0.828,4,0.09302325581395349,0.6472491909385113,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,packet1.c,1,1,50.0,1.0,32.432,0.828,4,0.36363636363636365,9.523809523809524,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,libcrypto.c,1,1,33.333,1.0,32.432,0.828,9,0.20454545454545456,1.0935601458080195,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,ecdh.c,1,1,50.0,1.0,32.432,0.828,1,0.1111111111111111,2.9411764705882355,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,curve25519.c,1,1,100.0,1.0,32.432,0.828,1,0.05555555555555555,0.6535947712418301,0.729084634958597,0.9689148832629817
Aris Adamantiadis,DEBUG_CRYPTO,1,4.317,3.219,3.932,21,bignum.c,1,1,100.0,1.0,32.432,0.828,1,0.0625,0.8403361344537815,0.729084634958597,0.9689148832629817
Jakub Jelen,DEBUG_CRYPTO,0,4.317,1.386,4.277,21,pki.c,1,0,7.143,0.111,4.054,0.103,17,0.2786885245901639,1.4517506404782237,0.03583941339656868,0.047628683121709266
Jakub Jelen,DEBUG_CRYPTO,0,4.317,1.386,4.277,21,libcrypto.c,1,0,33.333,1.0,4.054,0.103,10,0.22727272727272727,1.2150668286755772,0.5685015433965687,0.7555084555940362
Jakub Jelen,DEBUG_CRYPTO,0,4.317,1.386,4.277,21,libmbedcrypto.c,1,1,100.0,1.0,4.054,0.103,2,0.3333333333333333,9.523809523809524,0.5685015433965687,0.7555084555940362
Jon Simons,DEBUG_CRYPTO,0,4.317,1.386,4.277,21,pki_crypto.c,1,0,11.111,0.25,4.054,0.103,9,0.2571428571428571,2.479338842975207,0.11912404339656868,0.15830954743403036
Jon Simons,DEBUG_CRYPTO,0,4.317,1.386,4.277,21,dh.c,2,0,18.182,0.4,4.054,0.103,14,0.2222222222222222,1.2280701754385965,0.20899954339656868,0.2777493290660315
Juraj Vijtiuk,DEBUG_CRYPTO,0,4.317,0.693,4.304,21,pki_mbedcrypto.c,1,1,100.0,1.0,1.351,0.034,1,0.2,7.6923076923076925,0.5188547182708946,0.6895304532270656
Justus Winter,DEBUG_CRYPTO,0,4.317,1.609,4.263,21,pki_gcrypt.c,1,0,50.0,1.0,5.405,0.138,2,0.1,1.680672268907563,0.5850403433971877,0.7774876452567282
Justus Winter,DEBUG_CRYPTO,0,4.317,1.609,4.263,21,ecdh.c,1,0,50.0,1.0,5.405,0.138,2,0.2222222222222222,5.882352941176471,0.5850403433971877,0.7774876452567282
Justus Winter,DEBUG_CRYPTO,0,4.317,1.609,4.263,21,ecdh_crypto.c,1,1,100.0,1.0,5.405,0.138,1,0.3333333333333333,16.666666666666668,0.5850403433971877,0.7774876452567282
Justus Winter,DEBUG_CRYPTO,0,4.317,1.609,4.263,21,ecdh_gcrypt.c,1,1,100.0,1.0,5.405,0.138,1,0.3333333333333333,16.666666666666668,0.5850403433971877,0.7774876452567282
Milo,DEBUG_CRYPTO,0,4.317,0.693,4.304,21,pki.c,1,1,7.143,0.111,1.351,0.034,18,0.29508196721311475,1.5371477369769428,-0.013807411729105379,-0.01834931924526126
Simo Sorce,DEBUG_CRYPTO,0,4.317,1.099,4.29,21,dh.c,1,0,9.091,0.2,2.703,0.069,15,0.23809523809523808,1.3157894736842106,0.06829955104794627,0.09076648767161707
Simo Sorce,DEBUG_CRYPTO,0,4.317,1.099,4.29,21,dh_key.c,1,1,50.0,1.0,2.703,0.069,2,1.0,66.66666666666667,0.5476355510479463,0.7277786563756233
Anderson Toshiyuki Sasaki,DEBUG_PACKET,0,1.099,0.693,0.693,1,packet.c,1,0,50.0,1.0,50.0,1.0,12,0.3157894736842105,3.053435114503817,0.9075700315670454,1.0
Aris Adamantiadis,DEBUG_PACKET,1,1.099,0.693,0.693,1,packet.c,1,1,50.0,1.0,50.0,1.0,13,0.34210526315789475,3.3078880407124682,0.9075700315670454,1.0
Andreas Schneider,EINPROGRESS,1,0.693,0.693,0.0,1,connect.c,1,1,100.0,1.0,100.0,1.0,2,0.06896551724137931,0.8,0.9821873255543234,1.0
Aris Adamantiadis,ENABLE_SMALL,1,1.099,1.099,0.0,1,libconfig.c,2,1,100.0,1.0,100.0,1.0,4,0.2,3.6363636363636362,1.0095035098875704,1.0
Andreas Schneider,EWOULDBLOCK,1,0.693,0.693,0.0,1,agent.c,1,1,100.0,1.0,100.0,1.0,1,0.1111111111111111,5.882352941176471,0.9821873255543234,1.0
Aris Adamantiadis,HAS_AES,1,1.609,1.609,0.0,2,wrapper.c,2,1,100.0,1.0,100.0,1.0,6,0.13953488372093023,0.970873786407767,1.0439178321606852,1.0
Aris Adamantiadis,HAS_AES,1,1.609,1.609,0.0,2,libcrypto.c,2,1,100.0,1.0,100.0,1.0,12,0.2727272727272727,1.4580801944106927,1.0439178321606852,1.0
Aris Adamantiadis,HAS_BLOWFISH,1,1.609,1.609,0.0,2,wrapper.c,2,1,100.0,1.0,100.0,1.0,8,0.18604651162790697,1.2944983818770226,1.0439178321606852,1.0
Aris Adamantiadis,HAS_BLOWFISH,1,1.609,1.609,0.0,2,libcrypto.c,2,1,100.0,1.0,100.0,1.0,14,0.3181818181818182,1.701093560145808,1.0439178321606852,1.0
Andreas Schneider,HAS_DES,0,1.792,0.693,1.609,2,libcrypto.c,1,0,33.333,0.5,20.0,0.25,15,0.3409090909090909,1.8226002430133657,0.5093463342807926,0.5254782332429396
Aris Adamantiadis,HAS_DES,1,1.792,1.609,0.693,2,wrapper.c,2,1,100.0,1.0,80.0,1.0,10,0.23255813953488372,1.6181229773462784,0.9693005381734072,1.0
Aris Adamantiadis,HAS_DES,1,1.792,1.609,0.693,2,libcrypto.c,2,1,66.667,1.0,80.0,1.0,17,0.38636363636363635,2.0656136087484813,0.9693005381734072,1.0
Anderson Toshiyuki Sasaki,HAVE_ARGP_H,0,2.773,0.693,2.708,11,main.c,1,1,100.0,1.0,6.667,0.2,1,1.0,100.0,0.6906657214056706,0.8654227867664732
Andreas Schneider,HAVE_ARGP_H,0,2.773,1.609,2.485,11,cmdline.c,2,1,66.667,1.0,26.667,0.8,2,0.6666666666666666,40.0,0.776417631311007,0.972872243921789
Andreas Schneider,HAVE_ARGP_H,0,2.773,1.609,2.485,11,samplesshd.c,1,0,50.0,1.0,26.667,0.8,1,0.09090909090909091,1.7241379310344827,0.776417631311007,0.972872243921789
Andreas Schneider,HAVE_ARGP_H,0,2.773,1.609,2.485,11,samplesshd-tty.c,1,0,50.0,1.0,26.667,0.8,1,0.0625,0.7936507936507936,0.776417631311007,0.972872243921789
Aris Adamantiadis,HAVE_ARGP_H,1,2.773,1.792,2.398,11,samplesshd.c,1,1,50.0,1.0,33.333,1.0,2,0.18181818181818182,3.4482758620689653,0.7980674093251495,1.0
Aris Adamantiadis,HAVE_ARGP_H,1,2.773,1.792,2.398,11,benchmarks.c,1,1,100.0,1.0,33.333,1.0,1,1.0,100.0,0.7980674093251495,1.0
Aris Adamantiadis,HAVE_ARGP_H,1,2.773,1.792,2.398,11,cmdline.c,1,0,33.333,0.5,33.333,1.0,3,1.0,60.0,0.4984824093251494,0.6246119105987163
Aris Adamantiadis,HAVE_ARGP_H,1,2.773,1.792,2.398,11,samplesshd-cb.c,1,1,100.0,1.0,33.333,1.0,1,0.3333333333333333,16.666666666666668,0.7980674093251495,1.0
Aris Adamantiadis,HAVE_ARGP_H,1,2.773,1.792,2.398,11,proxy.c,1,1,100.0,1.0,33.333,1.0,1,1.0,100.0,0.7980674093251495,1.0
Audrius Butkevicius,HAVE_ARGP_H,0,2.773,0.693,2.708,11,ssh_server_fork.c,1,1,100.0,1.0,6.667,0.2,1,0.14285714285714285,3.5714285714285716,0.6906657214056706,0.8654227867664732
